Data version,Climate station name,Province,Country,Station ID,Degree latitude,Degree longitude,UTC offset,Elevation
CWEC2011,MEDICINE HAT RCS,AB,CAN,3034485,50.03,-110.72,-7.00,715.0                                                      
ECCC station identifier,File source code (always 'B'),Year Month Day Hour (YYYYMMDDHH),Extraterrestrial irradiance / kJ/m2,Global horizontal irradiance / kJ/m2,Flag,Direct normal irradiance / kJ/m2,Flag,Diffuse horizontal irradiance / kJ/m2,Flag,Global horizontal illuminance / 100 lux,Flag,Direct normal illuminance / 100 lux,Flag,Diffuse horizontal illuminance / 100 lux,Flag,Zenith luminance / 100 Cd/m2,Flag,Minutes of sunshine / 0-60 minutes,Flag,Ceiling height / 10 m,Flag,Sky condition,Flag,Visibility / 100 m,Flag,Present Weather,Flag,Station pressure / 10 Pa,Flag,Dry bulb temperature / 0.1 C,Flag,Dew point temperature / 0.1 C,Flag,Wind direction / 0-359 degrees,Flag,Wind speed / 0.1 m/s,Flag,Total sky cover / 0-10 in tenths,Flag,Opaque sky cover / 0-10 in tenths,Flag,Snow cover (0 = no snow cover 1 = snow cover),Flag
3034485,B,2003050417,2378,338,S,0,S,338,S,109,Q,0,Q,109,Q,9999,9,99,9,24,,6000,,32,,00040000,,9282,,-11,,-26,,330,,61,,10,,10,,0,,
3034485,B,2003050418,1646,350,S,0,S,350,S,113,Q,0,Q,113,Q,9999,9,99,9,24,,4600,,129,,00000000,,9281,,-13,,-27,,340,,72,,10,,10,,0,,
3034485,B,2003050419,869,184,S,0,S,184,S,59,Q,0,Q,59,Q,9999,9,99,9,24,,4600,,129,,00000000,,9282,,-13,,-28,,340,,72,,10,,10,,0,,
3034485,B,2003050420,151,28,S,0,S,28,S,9,Q,0,Q,9,Q,9999,9,99,9,21,,4600,,97,,00010000,,9284,,-13,,-27,,340,,53,,10,,10,,0,,
3034485,B,2003050421,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,21,,6000,,64,,00400000,,9287,,-12,,-25,,340,,53,,10,,10,,0,,
3034485,B,2003050422,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,21,,6000,,64,,00400010,,9285,,-10,,-24,,340,,53,,10,,10,,0,,
3034485,B,2003050423,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,18,,6000,,48,,00010000,,9280,,-11,,-24,,320,,56,,10,,10,,0,,
3034485,B,2003050424,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9,,7000,,32,,00010000,,9278,,-12,,-25,,330,,53,,10,,10,,0,,
3034485,B,2003050501,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9,,7000,,24,,00010000,,9272,,-12,,-25,,320,,47,,10,,10,,1,,
3034485,B,2003050502,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,6,,7000,,16,,00010000,,9268,,-11,,-23,,320,,47,,10,,10,,1,,
3034485,B,2003050503,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,6,,7000,,16,,00010000,,9266,,-13,,-26,,330,,53,,10,,10,,1,,
3034485,B,2003050504,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,6,,7000,,16,,00010000,,9263,,-9,,-23,,320,,61,,10,,10,,1,,
3034485,B,2003050505,0,0,S,0,S,0,S,0,Q,9999,9,0,Q,9999,9,99,9,60,,8600,,16,,00010000,,9259,,-12,,-24,,300,,72,,10,,10,,1,,
3034485,B,2003050506,386,15,S,0,S,15,S,5,Q,0,Q,5,Q,9999,9,99,9,75,,6000,,48,,00010000,,9256,,-11,,-25,,310,,72,,10,,10,,1,,
3034485,B,2003050507,1161,155,S,0,S,155,S,50,Q,0,Q,50,Q,9999,9,99,9,15,,6000,,40,,00010100,,9252,,-3,,-16,,320,,61,,10,,10,,1,,
3034485,B,2003050508,1927,555,S,41,S,538,S,179,Q,12,Q,174,Q,9999,9,99,9,18,,6000,,64,,01000010,,9247,,2,,-10,,310,,61,,10,,10,,1,,
3034485,B,2003050509,2630,614,S,0,S,614,S,198,Q,0,Q,198,Q,9999,9,99,9,15,,6000,,80,,00010100,,9246,,5,,-8,,310,,61,,10,,10,,1,,
3034485,B,2003050510,3225,738,S,11,S,731,S,238,Q,3,Q,236,Q,9999,9,99,9,12,,6000,,80,,01010000,,9244,,8,,-6,,330,,53,,10,,10,,1,,
3034485,B,2003050511,3669,783,S,7,S,778,S,252,Q,2,Q,251,Q,9999,9,99,9,9,,6000,,97,,01000000,,9242,,11,,-3,,300,,61,,10,,10,,1,,
3034485,B,2003050512,3933,629,S,4,S,626,S,203,Q,1,Q,202,Q,9999,9,99,9,12,,6000,,97,,01000000,,9238,,11,,-4,,310,,72,,10,,10,,1,,
3034485,B,2003050513,3999,790,S,7,S,784,S,255,Q,2,Q,253,Q,9999,9,99,9,15,,6000,,80,,01000000,,9240,,12,,-3,,300,,72,,10,,10,,1,,
3034485,B,2003050514,3862,978,S,33,S,952,S,315,Q,10,Q,307,Q,9999,9,99,9,15,,6000,,129,,01000000,,9242,,13,,-2,,300,,67,,10,,10,,1,,
3034485,B,2003050515,3531,965,S,41,S,936,S,311,Q,12,Q,302,Q,9999,9,99,9,15,,6000,,161,,01000000,,9244,,12,,-4,,300,,61,,10,,10,,1,,
3034485,B,2003050516,3030,572,S,7,S,567,S,184,Q,2,Q,183,Q,9999,9,99,9,15,,6000,,161,,01000000,,9246,,11,,-4,,290,,61,,10,,10,,1,,
3034485,B,2003050517,2391,656,S,22,S,645,S,212,Q,7,Q,208,Q,9999,9,99,9,18,,6000,,129,,00100000,,9249,,10,,-7,,280,,53,,10,,10,,1,,
3034485,B,2003050518,1660,457,S,18,S,451,S,147,Q,5,Q,145,Q,9999,9,99,9,15,,6000,,161,,00000000,,9254,,9,,-8,,280,,53,,10,,10,,1,,
3034485,B,2003050519,886,299,S,166,S,269,S,95,Q,39,Q,88,Q,9999,9,99,9,12,,6000,,129,,00000000,,9258,,8,,-8,,270,,61,,10,,10,,1,,
3034485,B,2003050520,163,56,S,128,S,48,S,16,Q,12,Q,16,Q,9999,9,99,9,12,,6000,,80,,00000010,,9259,,6,,-9,,270,,61,,10,,10,,1,,
3034485,B,2003050521,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,12,,6000,,64,,00010010,,9262,,6,,-8,,260,,53,,10,,10,,1,,
3034485,B,2003050522,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,12,,6000,,48,,00010010,,9262,,5,,-9,,260,,47,,10,,10,,1,,
3034485,B,2003050523,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,12,,4600,,48,,00010010,,9262,,4,,-9,,250,,47,,10,,10,,1,,
3034485,B,2003050524,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,12,,4600,,48,,00010010,,9263,,3,,-12,,250,,56,,10,,10,,1,,
3034485,B,2003050601,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,105,,8600,,32,,00010010,,9265,,2,,-12,,250,,42,,10,,10,,1,,
3034485,B,2003050602,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,105,,8600,,32,,00010010,,9263,,1,,-13,,250,,53,,10,,10,,1,,
3034485,B,2003050603,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,105,,2600,,97,,00010000,,9259,,-1,,-15,,240,,53,,10,,10,,1,,
3034485,B,2003050604,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,105,,2600,,48,,00010010,,9257,,0,,-15,,240,,47,,10,,10,,1,,
3034485,B,2003050605,1,0,S,0,S,0,S,0,Q,9999,9,0,Q,9999,9,99,9,90,,8600,,32,,00010010,,9256,,0,,-16,,250,,53,,10,,10,,1,,
3034485,B,2003050606,405,14,S,0,S,14,S,4,Q,0,Q,4,Q,9999,9,99,9,30,,7000,,16,,00010010,,9256,,1,,-15,,240,,56,,10,,10,,1,,
3034485,B,2003050607,1179,286,S,0,S,286,S,92,Q,0,Q,92,Q,9999,9,99,9,24,,8600,,24,,00010000,,9257,,2,,-13,,250,,53,,10,,10,,1,,
3034485,B,2003050608,1943,795,S,401,S,634,S,257,Q,118,Q,209,Q,9999,9,99,9,24,,8460,,16,,00010000,,9258,,5,,-11,,250,,42,,10,,9,,1,,
3034485,B,2003050609,2645,942,S,99,S,888,S,304,Q,30,Q,288,Q,9999,9,99,9,24,,8460,,24,,00010000,,9257,,7,,-9,,240,,61,,10,,9,,1,,
3034485,B,2003050610,3238,1201,S,133,S,1112,S,387,Q,40,Q,361,Q,9999,9,99,9,24,,8460,,24,,00010000,,9256,,9,,-9,,250,,78,,10,,9,,1,,
3034485,B,2003050611,3682,1725,S,460,S,1374,S,556,Q,139,Q,450,Q,9999,9,99,9,27,,4600,,48,,00010010,,9259,,13,,-7,,260,,78,,10,,9,,1,,
3034485,B,2003050612,3944,2010,S,718,S,1423,S,647,Q,217,Q,469,Q,9999,9,99,9,24,,4600,,64,,00010010,,9258,,13,,-11,,260,,89,,10,,10,,1,,
3034485,B,2003050613,4010,1280,S,81,S,1213,S,413,Q,25,Q,392,Q,9999,9,99,9,42,,4600,,193,,00000000,,9260,,18,,-12,,250,,78,,10,,10,,1,,
3034485,B,2003050614,3873,1043,S,41,S,1010,S,336,Q,12,Q,326,Q,9999,9,99,9,42,,4600,,241,,00000000,,9262,,20,,-14,,250,,72,,10,,10,,1,,
3034485,B,2003050615,3543,1150,S,74,S,1096,S,371,Q,22,Q,355,Q,9999,9,99,9,39,,4600,,241,,00000000,,9261,,19,,-17,,250,,67,,10,,10,,1,,
3034485,B,2003050616,3042,1059,S,88,S,1003,S,341,Q,27,Q,325,Q,9999,9,99,9,90,,2400,,241,,00000000,,9261,,20,,-16,,240,,61,,9,,9,,1,,
3034485,B,2003050617,2406,899,S,155,S,822,S,290,Q,46,Q,267,Q,9999,9,99,9,240,,2244,,241,,00000000,,9263,,23,,-16,,240,,61,,9,,8,,1,,
3034485,B,2003050618,1675,807,S,704,S,563,S,260,Q,205,Q,188,Q,9999,9,99,9,750,,2240,,241,,00000000,,9260,,22,,-18,,240,,53,,8,,7,,1,,
3034485,B,2003050619,902,615,S,1998,S,242,S,174,Q,470,Q,86,Q,9999,9,99,9,750,,2240,,241,,00000000,,9260,,16,,-18,,240,,67,,8,,6,,1,,
3034485,B,2003050620,175,105,S,793,S,53,S,21,Q,85,Q,19,Q,9999,9,99,9,7777,,2230,,241,,00000000,,9259,,9,,-22,,230,,61,,7,,5,,1,,
3034485,B,2003050621,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,54,,4400,,241,,00000000,,9262,,12,,-21,,230,,61,,8,,8,,1,,
3034485,B,2003050622,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,7777,,2300,,241,,00000000,,9257,,8,,-24,,240,,53,,7,,5,,1,,
3034485,B,2003050623,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,60,,4000,,241,,00000000,,9254,,8,,-22,,240,,53,,8,,8,,1,,
3034485,B,2003050624,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,72,,6000,,241,,00000000,,9254,,8,,-24,,230,,61,,10,,10,,1,,
3034485,B,2003050701,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,72,,4000,,241,,00000000,,9252,,3,,-22,,220,,53,,6,,6,,1,,
3034485,B,2003050702,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,7777,,2100,,241,,00000000,,9244,,-6,,-28,,250,,42,,4,,2,,1,,
3034485,B,2003050703,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,7777,,2100,,241,,00000000,,9243,,-4,,-29,,210,,53,,4,,2,,1,,
3034485,B,2003050704,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,7777,,2100,,241,,00000000,,9237,,-10,,-31,,220,,72,,4,,2,,1,,
3034485,B,2003050705,2,1,S,0,S,0,S,0,Q,9999,9,0,Q,9999,9,99,9,7777,,2210,,241,,00000000,,9238,,-13,,-33,,220,,61,,4,,3,,1,,
3034485,B,2003050706,424,89,S,0,S,89,S,29,Q,0,Q,29,Q,9999,9,99,9,270,,2240,,241,,00001000,,9238,,-4,,-23,,220,,53,,9,,9,,1,,
3034485,B,2003050707,1196,629,S,1295,S,308,S,192,Q,344,Q,107,Q,9999,9,99,9,7777,,2220,,241,,00000000,,9234,,8,,-15,,230,,61,,5,,5,,1,,
3034485,B,2003050708,1959,1318,S,2313,S,379,S,409,Q,682,Q,132,Q,9999,9,99,9,7777,,2220,,483,,00000000,,9229,,20,,-11,,240,,78,,3,,3,,1,,
3034485,B,2003050709,2660,1945,S,2446,S,596,S,611,Q,736,Q,205,Q,9999,9,99,9,7777,,2200,,483,,00000000,,9228,,26,,-7,,240,,78,,4,,4,,1,,
3034485,B,2003050710,3251,1653,S,868,S,1068,S,531,Q,263,Q,354,Q,9999,9,99,9,33,,4400,,483,,00000000,,9226,,26,,-7,,240,,89,,9,,7,,1,,
3034485,B,2003050711,3694,1782,S,561,S,1353,S,574,Q,170,Q,444,Q,9999,9,99,9,180,,2400,,241,,00000000,,9225,,29,,-5,,240,,92,,9,,9,,1,,
3034485,B,2003050712,3957,2276,S,1100,S,1374,S,729,Q,333,Q,456,Q,9999,9,99,9,30,,6000,,241,,00000000,,9227,,32,,-2,,240,,83,,10,,10,,1,,
3034485,B,2003050713,4021,1198,S,114,S,1103,S,387,Q,35,Q,358,Q,9999,9,99,9,30,,4600,,241,,00000000,,9229,,31,,-6,,260,,83,,10,,9,,1,,
3034485,B,2003050714,3884,2319,S,1236,S,1324,S,742,Q,374,Q,441,Q,9999,9,99,9,30,,4440,,483,,00000000,,9232,,43,,5,,260,,103,,9,,8,,1,,
3034485,B,2003050715,3554,1252,S,218,S,1091,S,404,Q,66,Q,355,Q,9999,9,99,9,165,,2400,,483,,00000000,,9230,,42,,6,,250,,83,,9,,8,,1,,
3034485,B,2003050716,3054,1254,S,300,S,1064,S,404,Q,91,Q,347,Q,9999,9,99,9,165,,2400,,483,,00000000,,9232,,37,,3,,260,,103,,9,,9,,1,,
3034485,B,2003050717,2419,1058,S,436,S,840,S,342,Q,131,Q,276,Q,9999,9,99,9,36,,4600,,483,,00000000,,9234,,29,,0,,250,,83,,10,,10,,1,,
3034485,B,2003050718,1690,851,S,957,S,516,S,273,Q,280,Q,175,Q,9999,9,99,9,36,,4400,,483,,00000000,,9236,,28,,0,,270,,78,,9,,9,,1,,
3034485,B,2003050719,918,449,S,965,S,266,S,135,Q,228,Q,92,Q,9999,9,99,9,150,,2400,,483,,00000000,,9238,,27,,-2,,240,,53,,9,,8,,1,,
3034485,B,2003050720,187,93,S,443,S,64,S,23,Q,47,Q,22,Q,9999,9,99,9,150,,2600,,241,,01000000,,9244,,19,,0,,260,,78,,10,,10,,1,,
3034485,B,2003050721,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,33,,4600,,241,,01000000,,9248,,19,,0,,270,,53,,10,,10,,1,,
3034485,B,2003050722,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,27,,1600,,80,,01010000,,9252,,16,,0,,270,,53,,10,,10,,1,,
3034485,B,2003050723,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,18,,6000,,97,,00010000,,9255,,15,,0,,270,,78,,10,,10,,1,,
3034485,B,2003050724,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,21,,6000,,113,,00100000,,9258,,19,,1,,270,,72,,10,,10,,1,,
3034485,B,2003050801,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,21,,6000,,129,,00100000,,9262,,20,,1,,280,,61,,10,,10,,0,,
3034485,B,2003050802,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,18,,6000,,64,,00100010,,9264,,19,,3,,290,,83,,10,,10,,0,,
3034485,B,2003050803,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,18,,6000,,64,,00100010,,9266,,19,,3,,280,,53,,10,,10,,0,,
3034485,B,2003050804,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,15,,6000,,64,,00100010,,9271,,18,,2,,290,,72,,10,,10,,0,,
3034485,B,2003050805,3,2,S,0,S,1,S,0,Q,9999,9,0,Q,9999,9,99,9,15,,6000,,64,,00000010,,9271,,18,,4,,290,,61,,10,,10,,0,,
3034485,B,2003050806,444,99,S,0,S,99,S,32,Q,0,Q,32,Q,9999,9,99,9,15,,6000,,97,,00000010,,9277,,22,,4,,300,,72,,10,,10,,0,,
3034485,B,2003050807,1213,503,S,502,S,376,S,159,Q,134,Q,126,Q,9999,9,99,9,15,,6000,,97,,00000010,,9283,,23,,6,,310,,61,,10,,10,,0,,
3034485,B,2003050808,1974,827,S,371,S,675,S,267,Q,109,Q,222,Q,9999,9,99,9,12,,6000,,64,,00000010,,9284,,28,,11,,310,,56,,10,,10,,0,,
3034485,B,2003050809,2674,1088,S,320,S,910,S,351,Q,96,Q,298,Q,9999,9,99,9,15,,6000,,64,,00000010,,9291,,31,,16,,320,,36,,10,,10,,0,,
3034485,B,2003050810,3264,1075,S,80,S,1020,S,347,Q,24,Q,330,Q,9999,9,99,9,12,,6000,,64,,00000010,,9297,,36,,20,,300,,47,,10,,10,,0,,
3034485,B,2003050811,3706,1162,S,62,S,1114,S,375,Q,19,Q,360,Q,9999,9,99,9,15,,6000,,80,,00000010,,9302,,42,,23,,300,,42,,10,,10,,0,,
3034485,B,2003050812,3968,1448,S,120,S,1349,S,467,Q,36,Q,437,Q,9999,9,99,9,15,,6000,,97,,00000010,,9305,,49,,27,,300,,61,,10,,10,,0,,
3034485,B,2003050813,4032,1276,S,80,S,1209,S,412,Q,24,Q,391,Q,9999,9,99,9,18,,6000,,80,,00000010,,9308,,53,,32,,310,,67,,10,,10,,0,,
3034485,B,2003050814,3895,1955,S,743,S,1355,S,629,Q,225,Q,447,Q,9999,9,99,9,21,,6000,,80,,00000010,,9310,,55,,34,,310,,42,,10,,10,,0,,
3034485,B,2003050815,3566,1082,S,69,S,1031,S,349,Q,21,Q,334,Q,9999,9,99,9,21,,6000,,97,,00000010,,9312,,59,,35,,300,,67,,10,,10,,0,,
3034485,B,2003050816,3066,1061,S,91,S,1003,S,342,Q,28,Q,325,Q,9999,9,99,9,36,,4400,,161,,00000000,,9312,,75,,44,,310,,53,,9,,9,,0,,
3034485,B,2003050817,2432,1009,S,360,S,827,S,326,Q,108,Q,272,Q,9999,9,99,9,36,,4600,,161,,00000000,,9316,,68,,44,,300,,53,,10,,10,,0,,
3034485,B,2003050818,1704,795,S,579,S,590,S,256,Q,169,Q,196,Q,9999,9,99,9,42,,4000,,241,,00000000,,9318,,77,,47,,330,,78,,9,,9,,0,,
3034485,B,2003050819,935,504,S,1279,S,257,S,149,Q,305,Q,90,Q,9999,9,99,9,42,,4000,,483,,00000000,,9325,,70,,40,,340,,53,,9,,9,,0,,
3034485,B,2003050820,199,92,S,503,S,59,S,23,Q,54,Q,21,Q,9999,9,99,9,42,,4400,,483,,00000000,,9329,,63,,35,,330,,83,,8,,7,,0,,
3034485,B,2003050821,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,42,,4600,,483,,00000000,,9337,,58,,32,,330,,25,,10,,10,,0,,
3034485,B,2003050822,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,42,,2460,,483,,00000000,,9340,,54,,30,,330,,53,,10,,10,,0,,
3034485,B,2003050823,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,30,,4600,,241,,00000000,,9340,,51,,29,,340,,53,,10,,10,,0,,
3034485,B,2003050824,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,30,,6000,,129,,00100000,,9341,,49,,30,,310,,72,,10,,10,,0,,
3034485,B,2003050901,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,24,,6000,,193,,00000000,,9340,,47,,29,,330,,61,,10,,10,,0,,
3034485,B,2003050902,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,24,,6000,,161,,00000000,,9339,,45,,28,,320,,72,,10,,10,,0,,
3034485,B,2003050903,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,24,,6000,,161,,00000000,,9341,,48,,32,,330,,53,,10,,10,,0,,
3034485,B,2003050904,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,24,,6000,,193,,00000000,,9343,,52,,33,,350,,53,,10,,10,,0,,
3034485,B,2003050905,5,3,S,1,S,1,S,0,Q,9999,9,1,Q,9999,9,99,9,18,,6000,,161,,00000000,,9345,,54,,34,,0,,61,,10,,10,,0,,
3034485,B,2003050906,462,106,S,0,S,106,S,34,Q,0,Q,34,Q,9999,9,99,9,21,,6000,,161,,01000000,,9348,,54,,37,,0,,61,,10,,10,,0,,
3034485,B,2003050907,1231,396,S,145,S,359,S,127,Q,39,Q,117,Q,9999,9,99,9,21,,6000,,64,,01000010,,9352,,56,,41,,30,,53,,10,,10,,0,,
3034485,B,2003050908,1990,704,S,188,S,627,S,228,Q,55,Q,205,Q,9999,9,99,9,18,,6000,,97,,01000010,,9355,,55,,39,,30,,53,,10,,10,,0,,
3034485,B,2003050909,2688,1047,S,213,S,928,S,338,Q,64,Q,302,Q,9999,9,99,9,24,,6000,,129,,00000000,,9360,,56,,38,,20,,53,,10,,10,,0,,
3034485,B,2003050910,3277,1459,S,434,S,1164,S,470,Q,131,Q,381,Q,9999,9,99,9,24,,6000,,129,,01000000,,9363,,57,,38,,10,,53,,10,,10,,0,,
3034485,B,2003050911,3717,1434,S,192,S,1286,S,462,Q,58,Q,418,Q,9999,9,99,9,18,,6000,,48,,01000010,,9365,,60,,43,,30,,72,,10,,10,,0,,
3034485,B,2003050912,3978,1182,S,65,S,1129,S,381,Q,20,Q,365,Q,9999,9,99,9,27,,4600,,129,,01000000,,9366,,64,,22,,20,,78,,10,,10,,0,,
3034485,B,2003050913,4042,997,S,33,S,969,S,321,Q,10,Q,313,Q,9999,9,99,9,45,,4600,,161,,00000000,,9368,,82,,48,,40,,42,,10,,10,,0,,
3034485,B,2003050914,3905,1230,S,69,S,1174,S,397,Q,21,Q,380,Q,9999,9,99,9,45,,4400,,241,,04000000,,9369,,91,,46,,0,,61,,9,,8,,0,,
3034485,B,2003050915,3577,1341,S,159,S,1223,S,433,Q,48,Q,397,Q,9999,9,99,9,45,,4400,,241,,00000000,,9369,,90,,41,,30,,78,,9,,9,,0,,
3034485,B,2003050916,3079,862,S,40,S,837,S,278,Q,12,Q,270,Q,9999,9,99,9,72,,4400,,241,,00000000,,9370,,94,,24,,30,,83,,9,,9,,0,,
3034485,B,2003050917,2445,774,S,90,S,728,S,250,Q,27,Q,236,Q,9999,9,99,9,105,,4400,,241,,00000000,,9372,,94,,20,,30,,78,,9,,9,,0,,
3034485,B,2003050918,1719,785,S,536,S,595,S,253,Q,157,Q,198,Q,9999,9,99,9,105,,4400,,483,,00000000,,9376,,83,,20,,30,,53,,9,,9,,0,,
3034485,B,2003050919,950,383,S,406,S,303,S,120,Q,98,Q,101,Q,9999,9,99,9,7777,,2230,,483,,00000000,,9382,,71,,16,,40,,53,,9,,5,,0,,
3034485,B,2003050920,212,95,S,368,S,71,S,26,Q,39,Q,24,Q,9999,9,99,9,120,,4400,,483,,00000000,,9386,,67,,16,,30,,53,,9,,9,,0,,
